T118,13 Jun 2024 11:00:12:000,527490.29047611,7501905.92079437
T118,13 Jun 2024 11:00:37:000,527461.913043854,7502004.36493026
T118,13 Jun 2024 11:01:02:000,527513.536829123,7502133.4149636
T118,13 Jun 2024 11:01:26:000,527519.351257377,7502191.8258883
T118,13 Jun 2024 11:01:51:000,527422.245063939,7502176.62430376
T118,13 Jun 2024 11:02:16:000,527325.171649391,7502179.87086691
T118,13 Jun 2024 11:02:40:000,527251.032355603,7502235.34809105
T118,13 Jun 2024 11:03:05:000,527191.174336065,7502293.87466248
T118,13 Jun 2024 11:03:30:000,527100.031503881,7502423.17627925
T118,13 Jun 2024 11:03:55:000,527020.254757352,7502521.70946789
T118,13 Jun 2024 11:04:20:000,526794.737377734,7502552.84964017
T118,13 Jun 2024 11:04:45:000,526463.582181941,7502590.31709492
T118,13 Jun 2024 11:05:10:000,526120.90541987,7502569.37561837
T118,13 Jun 2024 11:05:34:000,525798.201543647,7502539.16880992
T118,13 Jun 2024 11:05:59:000,525698.173208629,7502483.98876492
T118,13 Jun 2024 11:06:24:000,525703.638778811,7502336.38921134
T118,13 Jun 2024 11:06:49:000,525743.367382923,7502188.73268807
T118,13 Jun 2024 11:07:13:000,525780.316796901,7502087.20270782
T118,13 Jun 2024 11:07:38:000,525802.984472024,7501982.62163652
T118,13 Jun 2024 11:08:03:000,525802.794824343,7501868.8542277
T118,13 Jun 2024 11:08:28:000,525791.158833922,7501739.731861
T118,13 Jun 2024 11:08:52:000,525793.778311336,7501598.28650011
T118,13 Jun 2024 11:09:17:000,525765.037415599,7501484.56659455
T118,13 Jun 2024 11:09:42:000,525799.145233285,7501392.26562967
T118,13 Jun 2024 11:10:07:000,525896.116208472,7501330.60758252
T118,13 Jun 2024 11:10:31:000,526044.493561697,7501278.08691023
T118,13 Jun 2024 11:10:56:000,526235.571035306,7501151.69711767
T118,13 Jun 2024 11:11:21:000,526395.386715708,7501111.45286045
T118,13 Jun 2024 11:11:46:000,526366.637011949,7500994.65921986
T118,13 Jun 2024 11:12:10:000,526212.22007517,7500850.40562307
T118,13 Jun 2024 11:12:35:000,525912.284128744,7500755.59171029
T118,13 Jun 2024 11:13:00:000,525578.142987889,7500691.5765644
T118,13 Jun 2024 11:13:25:000,525246.854611453,7500624.47467422
T118,13 Jun 2024 11:13:49:000,524915.564202979,7500554.29081823
T118,13 Jun 2024 11:14:14:000,524678.524313921,7500505.47352598
T118,13 Jun 2024 11:14:39:000,524432.809541396,7500385.94567239
T118,13 Jun 2024 11:15:05:000,524181.537629985,7500361.74160384
T118,13 Jun 2024 11:15:29:000,524158.976448826,7500540.11566694
T118,13 Jun 2024 11:15:54:000,524144.922177414,7500681.57871722
T118,13 Jun 2024 11:16:19:000,524036.657163681,7500826.26303296
T118,13 Jun 2024 11:16:44:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:17:09:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:17:34:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:17:58:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:18:23:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:18:48:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:19:13:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:19:39:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:20:04:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:20:29:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:20:54:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:21:19:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:21:45:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:22:09:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:22:34:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:22:59:000,524025.256208887,7500838.57994757
T118,13 Jun 2024 11:23:24:000,524008.169040408,7500866.2797001
T118,13 Jun 2024 11:23:49:000,524076.780231103,7500924.59451553
T118,13 Jun 2024 11:24:14:000,524119.495495728,7500853.80751067
T118,13 Jun 2024 11:24:39:000,524130.91554894,7500853.78972199
T118,13 Jun 2024 11:25:03:000,524145.185821906,7500850.69267523
T118,13 Jun 2024 11:25:28:000,524145.185821906,7500850.69267523
T118,13 Jun 2024 11:25:53:000,524142.335602143,7500853.7719248
T118,13 Jun 2024 11:26:18:000,524105.268284325,7500884.57772347
T118,13 Jun 2024 11:26:43:000,524033.892808162,7500884.68864362
T118,13 Jun 2024 11:27:08:000,524085.154050445,7500801.58924194
T118,13 Jun 2024 11:27:33:000,524179.090744092,7500623.10407597
T118,13 Jun 2024 11:27:58:000,524195.850668995,7500386.31771342
T118,13 Jun 2024 11:28:23:000,524407.134591113,7500398.28539316
T118,13 Jun 2024 11:28:48:000,524724.257497014,7500539.22345259
T118,13 Jun 2024 11:29:13:000,525032.70198085,7500606.37359305
T118,13 Jun 2024 11:29:38:000,525258.314629795,7500649.05444051
T118,13 Jun 2024 11:30:03:000,525541.048501088,7500703.93704838
T118,13 Jun 2024 11:30:28:000,525803.789185849,7500752.69817206
T118,13 Jun 2024 11:30:54:000,526166.529470888,7500844.33333381
T118,13 Jun 2024 11:31:18:000,526358.113792279,7501019.27219497
