Truck,Timestamp,X,Y
T118,06 Jun 2024 11:17:12:000,521634.1083,7501810.666
T118,06 Jun 2024 11:17:37:000,521634.1083,7501810.666
T118,06 Jun 2024 11:18:02:000,521634.1083,7501810.666
T118,06 Jun 2024 11:18:27:000,521634.1083,7501810.666
T118,06 Jun 2024 11:18:52:000,521634.1083,7501810.666
T118,06 Jun 2024 11:19:16:000,521634.1083,7501810.666
T118,06 Jun 2024 11:19:42:000,521634.1083,7501810.666
T118,06 Jun 2024 11:20:07:000,521634.1083,7501810.666
T118,06 Jun 2024 11:20:32:000,521634.1083,7501810.666
T118,06 Jun 2024 11:20:58:000,521634.1083,7501810.666
T118,06 Jun 2024 11:21:23:000,521634.1083,7501810.666
T118,06 Jun 2024 11:21:48:000,521634.1083,7501810.666
T118,06 Jun 2024 11:22:13:000,521634.1083,7501810.666
T118,06 Jun 2024 11:22:38:000,521634.1083,7501810.666
T118,06 Jun 2024 11:23:03:000,521636.9421,7501795.288
T118,06 Jun 2024 11:23:27:000,521759.7022,7501785.892
T118,06 Jun 2024 11:23:53:000,521928.2452,7501847.15
T118,06 Jun 2024 11:24:18:000,522113.7279,7501773.092
T118,06 Jun 2024 11:24:43:000,522287.9074,7501782.066
T118,06 Jun 2024 11:25:08:000,522288.0489,7501880.46
T118,06 Jun 2024 11:25:34:000,522236.8404,7502009.675
T118,06 Jun 2024 11:26:00:000,522256.9065,7502064.993
T118,06 Jun 2024 11:26:26:000,522222.7494,7502138.837
T118,06 Jun 2024 11:26:50:000,522257.1272,7502218.733
T118,06 Jun 2024 11:27:16:000,522371.3113,7502200.119
T118,06 Jun 2024 11:27:41:000,522416.9777,7502187.754
T118,06 Jun 2024 11:28:06:000,522416.9777,7502187.754
T118,06 Jun 2024 11:28:30:000,522416.9777,7502187.754
T118,06 Jun 2024 11:28:55:000,522416.9777,7502187.754
T118,06 Jun 2024 11:29:20:000,522416.9777,7502187.754
T118,06 Jun 2024 11:29:46:000,522416.9777,7502187.754
T118,06 Jun 2024 11:30:12:000,522416.9777,7502187.754
T118,06 Jun 2024 11:30:37:000,522416.9777,7502187.754
T118,06 Jun 2024 11:31:02:000,522416.9777,7502187.754
T118,06 Jun 2024 11:31:26:000,522416.9777,7502187.754
T118,06 Jun 2024 11:31:51:000,522416.9777,7502187.754
T118,06 Jun 2024 11:32:16:000,522416.9777,7502187.754
T118,06 Jun 2024 11:32:41:000,522416.9777,7502187.754
T118,06 Jun 2024 11:33:06:000,522416.9777,7502187.754
T118,06 Jun 2024 11:33:31:000,522416.9777,7502187.754
T118,06 Jun 2024 11:33:56:000,522416.9777,7502187.754
T118,06 Jun 2024 11:34:21:000,522416.9777,7502187.754
T118,06 Jun 2024 11:34:47:000,522416.9777,7502187.754
T118,06 Jun 2024 11:35:13:000,522416.9777,7502187.754
T118,06 Jun 2024 11:35:38:000,522416.9777,7502187.754
T118,06 Jun 2024 11:36:04:000,522416.9777,7502187.754
T118,06 Jun 2024 11:36:28:000,522416.9777,7502187.754
T118,06 Jun 2024 11:36:54:000,522416.9777,7502187.754
T118,06 Jun 2024 11:37:18:000,522416.9777,7502187.754
T118,06 Jun 2024 11:37:44:000,522416.9777,7502187.754
T118,06 Jun 2024 11:38:09:000,522416.9777,7502187.754
T118,06 Jun 2024 11:38:35:000,522416.9777,7502187.754
T118,06 Jun 2024 11:39:00:000,522416.9777,7502187.754
T118,06 Jun 2024 11:39:25:000,522416.9777,7502187.754
T118,06 Jun 2024 11:39:52:000,522416.9777,7502187.754
T118,06 Jun 2024 11:40:17:000,522416.9777,7502187.754
T118,06 Jun 2024 11:40:43:000,522416.9777,7502187.754
T118,06 Jun 2024 11:41:09:000,522416.9777,7502187.754
T118,06 Jun 2024 11:41:34:000,522416.9777,7502187.754
T118,06 Jun 2024 11:41:59:000,522416.9777,7502187.754
T118,06 Jun 2024 11:42:24:000,522416.9777,7502187.754
T118,06 Jun 2024 11:42:49:000,522416.9777,7502187.754
T118,06 Jun 2024 11:43:14:000,522416.9777,7502187.754
T118,06 Jun 2024 11:43:38:000,522416.9777,7502187.754
T118,06 Jun 2024 11:44:03:000,522416.9777,7502187.754
T118,06 Jun 2024 11:44:28:000,522416.9777,7502187.754
T118,06 Jun 2024 11:44:53:000,522416.9777,7502187.754
T118,06 Jun 2024 11:45:17:000,522416.9777,7502187.754
T118,06 Jun 2024 11:45:42:000,522416.9777,7502187.754
T118,06 Jun 2024 11:46:09:000,522416.9777,7502187.754
T118,06 Jun 2024 11:46:34:000,522416.9777,7502187.754
T118,06 Jun 2024 11:46:59:000,522416.9777,7502187.754
T118,06 Jun 2024 11:47:24:000,522416.9777,7502187.754
T118,06 Jun 2024 11:47:49:000,522416.9777,7502187.754
T118,06 Jun 2024 11:48:14:000,522416.9777,7502187.754
T118,06 Jun 2024 11:48:39:000,522416.9777,7502187.754
T118,06 Jun 2024 11:49:04:000,522416.9777,7502187.754
T118,06 Jun 2024 11:49:30:000,522416.9777,7502187.754
T118,06 Jun 2024 11:49:56:000,522416.9777,7502187.754
T118,06 Jun 2024 11:50:22:000,522416.9777,7502187.754
T118,06 Jun 2024 11:50:47:000,522416.9777,7502187.754
T118,06 Jun 2024 11:51:12:000,522416.9777,7502187.754
T118,06 Jun 2024 11:51:38:000,522416.9777,7502187.754
T118,06 Jun 2024 11:52:04:000,522416.9777,7502187.754
T118,06 Jun 2024 11:52:29:000,522416.9777,7502187.754
T118,06 Jun 2024 11:52:54:000,522416.9777,7502187.754
T118,06 Jun 2024 11:53:19:000,522416.9777,7502187.754
T118,06 Jun 2024 11:53:45:000,522416.9777,7502187.754
T118,06 Jun 2024 11:54:11:000,522416.9777,7502187.754
T118,06 Jun 2024 11:54:37:000,522416.9777,7502187.754
T118,06 Jun 2024 11:55:03:000,522416.9777,7502187.754
T118,06 Jun 2024 11:55:27:000,522416.9777,7502187.754
T118,06 Jun 2024 11:55:53:000,522416.9777,7502187.754
T118,06 Jun 2024 11:56:19:000,522416.9777,7502187.754
T118,06 Jun 2024 11:56:44:000,522416.9777,7502187.754
T118,06 Jun 2024 11:57:09:000,522416.9777,7502187.754
T118,06 Jun 2024 11:57:34:000,522416.9777,7502187.754
T118,06 Jun 2024 11:57:59:000,522416.9777,7502187.754
T118,06 Jun 2024 11:58:25:000,522416.9777,7502187.754
T118,06 Jun 2024 11:58:49:000,522416.9777,7502187.754
T118,06 Jun 2024 11:59:14:000,522416.9777,7502187.754
T118,06 Jun 2024 11:59:39:000,522416.9777,7502187.754
T135,06 Jun 2024 11:00:05:000,527231.0779,7502253.832
T135,06 Jun 2024 11:00:30:000,527231.0779,7502253.832
T135,06 Jun 2024 11:00:56:000,527231.0779,7502253.832
T135,06 Jun 2024 11:01:22:000,527231.0779,7502253.832
T135,06 Jun 2024 11:01:47:000,527231.0779,7502253.832
T135,06 Jun 2024 11:02:12:000,527231.0779,7502253.832
T135,06 Jun 2024 11:02:38:000,527231.0779,7502253.832
T135,06 Jun 2024 11:03:04:000,527231.0779,7502253.832
T135,06 Jun 2024 11:03:29:000,527231.0779,7502253.832
T135,06 Jun 2024 11:03:56:000,527231.0779,7502253.832
T135,06 Jun 2024 11:04:23:000,527231.0779,7502253.832
T135,06 Jun 2024 11:04:49:000,527231.0779,7502253.832
T135,06 Jun 2024 11:05:14:000,527231.0779,7502253.832
T135,06 Jun 2024 11:05:40:000,527231.0779,7502253.832
T135,06 Jun 2024 11:06:07:000,527231.0779,7502253.832
T135,06 Jun 2024 11:06:33:000,527231.0779,7502253.832
T135,06 Jun 2024 11:06:59:000,527231.0779,7502253.832
T135,06 Jun 2024 11:07:25:000,527231.0779,7502253.832
T135,06 Jun 2024 11:07:51:000,527231.0779,7502253.832
T135,06 Jun 2024 11:08:16:000,527231.0779,7502253.832
T135,06 Jun 2024 11:08:41:000,527231.0779,7502253.832
T135,06 Jun 2024 11:09:07:000,527231.0779,7502253.832
T135,06 Jun 2024 11:09:34:000,527231.0779,7502253.832
T135,06 Jun 2024 11:09:59:000,527231.0779,7502253.832
T135,06 Jun 2024 11:10:24:000,527231.0779,7502253.832
T135,06 Jun 2024 11:10:51:000,527231.0779,7502253.832
T135,06 Jun 2024 11:11:17:000,527231.0779,7502253.832
T135,06 Jun 2024 11:11:43:000,527231.0779,7502253.832
T135,06 Jun 2024 11:12:09:000,527231.0779,7502253.832
T135,06 Jun 2024 11:12:36:000,527231.0779,7502253.832
T135,06 Jun 2024 11:13:02:000,527231.0779,7502253.832
T135,06 Jun 2024 11:13:28:000,527231.0779,7502253.832
T135,06 Jun 2024 11:13:54:000,527231.0779,7502253.832
T135,06 Jun 2024 11:14:21:000,527231.0779,7502253.832
T135,06 Jun 2024 11:14:49:000,527231.0779,7502253.832
T135,06 Jun 2024 11:15:14:000,527231.0779,7502253.832
T135,06 Jun 2024 11:15:40:000,527231.0779,7502253.832
T135,06 Jun 2024 11:16:08:000,527231.0779,7502253.832
T135,06 Jun 2024 11:16:34:000,527231.0779,7502253.832
T135,06 Jun 2024 11:17:01:000,527231.0779,7502253.832
T135,06 Jun 2024 11:17:27:000,527231.0779,7502253.832
T135,06 Jun 2024 11:17:53:000,527231.0779,7502253.832
T135,06 Jun 2024 11:18:20:000,527231.0779,7502253.832
T135,06 Jun 2024 11:18:46:000,527231.0779,7502253.832
T135,06 Jun 2024 11:19:13:000,527231.0779,7502253.832
T135,06 Jun 2024 11:19:39:000,527231.0779,7502253.832
T135,06 Jun 2024 11:20:06:000,527231.0779,7502253.832
T135,06 Jun 2024 11:20:32:000,527231.0779,7502253.832
T135,06 Jun 2024 11:20:58:000,527231.0779,7502253.832
T135,06 Jun 2024 11:21:24:000,527231.0779,7502253.832
T135,06 Jun 2024 11:21:50:000,527231.0779,7502253.832
T135,06 Jun 2024 11:22:14:000,527231.0779,7502253.832
T135,06 Jun 2024 11:22:40:000,527231.0779,7502253.832
T135,06 Jun 2024 11:23:04:000,527231.0779,7502253.832
T135,06 Jun 2024 11:23:29:000,527231.0779,7502253.832
T135,06 Jun 2024 11:23:54:000,527216.8232,7502266.156
T135,06 Jun 2024 11:24:20:000,527137.0157,7502346.241
T135,06 Jun 2024 11:24:45:000,527077.3397,7502509.31
T135,06 Jun 2024 11:25:10:000,526920.3452,7502537.258
T135,06 Jun 2024 11:25:35:000,526660.5686,7502571.53
T135,06 Jun 2024 11:26:00:000,526406.4754,7502590.415
T135,06 Jun 2024 11:26:26:000,526180.8778,7502575.424
T135,06 Jun 2024 11:26:50:000,525855.3184,7502545.223
T135,06 Jun 2024 11:27:15:000,525698.2089,7502505.512
T135,06 Jun 2024 11:27:40:000,525700.8345,7502367.142
T135,06 Jun 2024 11:28:05:000,525746.2022,7502176.429
T135,06 Jun 2024 11:28:29:000,525802.9793,7501979.547
T135,06 Jun 2024 11:28:55:000,525788.2063,7501681.316
T135,06 Jun 2024 11:29:21:000,525782.1887,7501496.837
T135,06 Jun 2024 11:29:46:000,525784.8902,7501404.589
T135,06 Jun 2024 11:30:11:000,525956.0321,7501305.909
T135,06 Jun 2024 11:30:38:000,526158.5465,7501188.725
T135,06 Jun 2024 11:31:03:000,526244.131,7501148.608
T135,06 Jun 2024 11:31:29:000,526244.131,7501148.608
T135,06 Jun 2024 11:31:53:000,526255.5409,7501142.439
T135,06 Jun 2024 11:32:19:000,526332.6068,7501130.009
T135,06 Jun 2024 11:32:45:000,526429.5897,7501077.572
T135,06 Jun 2024 11:33:10:000,526372.3261,7500982.35
T135,06 Jun 2024 11:33:36:000,526486.3276,7500865.313
T135,06 Jun 2024 11:34:01:000,526545.8504,7500613.077
T135,06 Jun 2024 11:34:27:000,526514.0242,7500367.147
T135,06 Jun 2024 11:34:52:000,526493.7923,7500222.665
T135,06 Jun 2024 11:35:18:000,526510.6688,7500075.045
T135,06 Jun 2024 11:35:43:000,526404.855,7499967.608
T135,06 Jun 2024 11:36:08:000,526281.9555,7499884.797
T135,06 Jun 2024 11:36:33:000,526210.4649,7499814.198
T135,06 Jun 2024 11:36:59:000,525990.401,7499670.053
T135,06 Jun 2024 11:37:24:000,525770.4693,7499602.775
T135,06 Jun 2024 11:37:49:000,525725.0893,7499781.19
T135,06 Jun 2024 11:38:15:000,525702.4499,7499901.145
T135,06 Jun 2024 11:38:41:000,525634.1426,7500027.325
T135,06 Jun 2024 11:39:06:000,525402.894,7500024.632
T135,06 Jun 2024 11:39:33:000,525271.5052,7499984.874
T135,06 Jun 2024 11:39:58:000,525271.5052,7499984.874
T135,06 Jun 2024 11:40:24:000,525271.5052,7499984.874
T135,06 Jun 2024 11:40:50:000,525271.5052,7499984.874
T135,06 Jun 2024 11:41:15:000,525271.5052,7499984.874
T135,06 Jun 2024 11:41:41:000,525271.5052,7499984.874
T135,06 Jun 2024 11:42:06:000,525271.5052,7499984.874
T135,06 Jun 2024 11:42:31:000,525271.5052,7499984.874
T135,06 Jun 2024 11:42:57:000,525265.7052,7499929.537
T135,06 Jun 2024 11:43:23:000,525268.5148,7499901.859
T135,06 Jun 2024 11:43:49:000,525268.5148,7499901.859
T135,06 Jun 2024 11:44:15:000,525268.5148,7499901.859
T135,06 Jun 2024 11:44:41:000,525268.5148,7499901.859
T135,06 Jun 2024 11:45:07:000,525271.3446,7499886.481
T135,06 Jun 2024 11:45:34:000,525371.0218,7499738.727
T135,06 Jun 2024 11:46:00:000,525416.6937,7499735.577
T135,06 Jun 2024 11:46:26:000,525413.7884,7499704.834
T135,06 Jun 2024 11:46:53:000,525416.6331,7499698.679
T135,06 Jun 2024 11:47:19:000,525416.6331,7499698.679
T135,06 Jun 2024 11:47:46:000,525416.6331,7499698.679
T135,06 Jun 2024 11:48:12:000,525408.0939,7499714.067
T135,06 Jun 2024 11:48:38:000,525316.8409,7499775.713
T135,06 Jun 2024 11:49:05:000,525234.3621,7499966.486
T135,06 Jun 2024 11:49:31:000,525465.7363,7500046.052
T135,06 Jun 2024 11:49:57:000,525711.137,7499974.926
T135,06 Jun 2024 11:50:22:000,525747.938,7499787.301
T135,06 Jun 2024 11:50:49:000,525844.7295,7499624.175
T135,06 Jun 2024 11:51:15:000,526101.8883,7499759.035
T135,06 Jun 2024 11:51:41:000,526402.0368,7499989.136
T135,06 Jun 2024 11:52:06:000,526487.8667,7500096.608
T135,06 Jun 2024 11:52:31:000,526476.5577,7500161.198
T135,06 Jun 2024 11:52:56:000,526476.5577,7500161.198
T135,06 Jun 2024 11:53:20:000,526476.5629,7500164.273
T135,06 Jun 2024 11:53:46:000,526493.9871,7500336.433
T135,06 Jun 2024 11:54:11:000,526523.1477,7500693.061
T135,06 Jun 2024 11:54:36:000,526415.0415,7500917.706
T135,06 Jun 2024 11:55:01:000,526355.2535,7501016.202
T135,06 Jun 2024 11:55:26:000,526363.9601,7501099.207
T135,06 Jun 2024 11:55:52:000,526261.084,7501044.036
T135,06 Jun 2024 11:56:16:000,526086.9468,7501056.629
T135,06 Jun 2024 11:56:42:000,525927.136,7501099.945
T135,06 Jun 2024 11:57:06:000,525818.772,7501176.997
T135,06 Jun 2024 11:57:31:000,525644.6074,7501174.211
T135,06 Jun 2024 11:57:57:000,525541.7639,7501137.484
T135,06 Jun 2024 11:58:21:000,525513.122,7501082.184
T135,06 Jun 2024 11:58:47:000,525521.677,7501076.021
T135,06 Jun 2024 11:59:11:000,525521.677,7501076.021
T135,06 Jun 2024 11:59:36:000,525521.677,7501076.021
T137,06 Jun 2024 10:59:59:000,526261.9403,7499866.382
T137,06 Jun 2024 11:00:23:000,526261.9403,7499866.382
T137,06 Jun 2024 11:00:48:000,526261.9403,7499866.382
T137,06 Jun 2024 11:01:13:000,526261.9403,7499866.382
T137,06 Jun 2024 11:01:38:000,526261.9403,7499866.382
T137,06 Jun 2024 11:02:03:000,526261.9403,7499866.382
T137,06 Jun 2024 11:02:28:000,526261.9403,7499866.382
T137,06 Jun 2024 11:02:52:000,526261.9403,7499866.382
T137,06 Jun 2024 11:03:17:000,526261.9403,7499866.382
T137,06 Jun 2024 11:03:42:000,526261.9403,7499866.382
T137,06 Jun 2024 11:04:07:000,526261.9403,7499866.382
T137,06 Jun 2024 11:04:32:000,526261.9403,7499866.382
T137,06 Jun 2024 11:04:57:000,526261.9403,7499866.382
T137,06 Jun 2024 11:05:22:000,526261.9403,7499866.382
T137,06 Jun 2024 11:05:47:000,526261.9403,7499866.382
T137,06 Jun 2024 11:06:11:000,526261.9403,7499866.382
T137,06 Jun 2024 11:06:36:000,526261.9403,7499866.382
T137,06 Jun 2024 11:07:01:000,526261.9403,7499866.382
T137,06 Jun 2024 11:07:26:000,526261.9403,7499866.382
T137,06 Jun 2024 11:07:50:000,526261.9403,7499866.382
T137,06 Jun 2024 11:08:15:000,526261.9403,7499866.382
T137,06 Jun 2024 11:08:40:000,526261.9403,7499866.382
T137,06 Jun 2024 11:09:05:000,526261.9403,7499866.382
T137,06 Jun 2024 11:09:29:000,526261.9403,7499866.382
T137,06 Jun 2024 11:09:54:000,526261.9403,7499866.382
T137,06 Jun 2024 11:10:19:000,526261.9403,7499866.382
T137,06 Jun 2024 11:10:44:000,526261.9403,7499866.382
T137,06 Jun 2024 11:11:08:000,526261.9403,7499866.382
T137,06 Jun 2024 11:11:34:000,526261.9403,7499866.382
T137,06 Jun 2024 11:11:58:000,526261.9403,7499866.382
T137,06 Jun 2024 11:12:24:000,526261.9403,7499866.382
T137,06 Jun 2024 11:12:50:000,526261.9403,7499866.382
T137,06 Jun 2024 11:13:15:000,526261.9403,7499866.382
T137,06 Jun 2024 11:13:41:000,526261.9403,7499866.382
T137,06 Jun 2024 11:14:08:000,526261.9403,7499866.382
T137,06 Jun 2024 11:14:34:000,526261.9403,7499866.382
T137,06 Jun 2024 11:15:00:000,526261.9403,7499866.382
T137,06 Jun 2024 11:15:26:000,526261.9403,7499866.382
T137,06 Jun 2024 11:15:51:000,526261.9403,7499866.382
T137,06 Jun 2024 11:16:16:000,526261.9403,7499866.382
T137,06 Jun 2024 11:16:42:000,526261.9403,7499866.382
T137,06 Jun 2024 11:17:07:000,526261.9403,7499866.382
T137,06 Jun 2024 11:17:32:000,526261.9403,7499866.382
T137,06 Jun 2024 11:17:58:000,526261.9403,7499866.382
T137,06 Jun 2024 11:18:22:000,526261.9403,7499866.382
T137,06 Jun 2024 11:18:48:000,526261.9403,7499866.382
T137,06 Jun 2024 11:19:13:000,526261.9403,7499866.382
T137,06 Jun 2024 11:19:38:000,526261.9403,7499866.382
T137,06 Jun 2024 11:20:03:000,526261.9403,7499866.382
T137,06 Jun 2024 11:20:29:000,526261.9403,7499866.382
T137,06 Jun 2024 11:20:55:000,526261.9403,7499866.382
T137,06 Jun 2024 11:21:21:000,526261.9403,7499866.382
T137,06 Jun 2024 11:21:45:000,526261.9403,7499866.382
T137,06 Jun 2024 11:22:10:000,526261.9403,7499866.382
T137,06 Jun 2024 11:22:35:000,526261.9403,7499866.382
T137,06 Jun 2024 11:23:00:000,526261.9403,7499866.382
T137,06 Jun 2024 11:23:24:000,526261.9403,7499866.382
T137,06 Jun 2024 11:23:49:000,526261.9403,7499866.382
T137,06 Jun 2024 11:24:14:000,526261.9403,7499866.382
T137,06 Jun 2024 11:24:39:000,526261.9403,7499866.382
T137,06 Jun 2024 11:25:03:000,526261.9403,7499866.382
T137,06 Jun 2024 11:25:28:000,526259.0803,7499863.312
T137,06 Jun 2024 11:25:53:000,526159.0053,7499771.238
T137,06 Jun 2024 11:26:18:000,525916.1094,7499630.205
T137,06 Jun 2024 11:26:42:000,525753.3969,7499636.626
T137,06 Jun 2024 11:27:07:000,525719.4256,7499808.872
T137,06 Jun 2024 11:27:32:000,525699.6155,7499913.449
T137,06 Jun 2024 11:27:57:000,525631.2878,7500027.33
T137,06 Jun 2024 11:28:22:000,525400.0391,7500024.636
T137,06 Jun 2024 11:28:46:000,525265.7252,7499941.836
T137,06 Jun 2024 11:29:11:000,525282.6986,7499846.49
T137,06 Jun 2024 11:29:36:000,525288.3832,7499831.106
T137,06 Jun 2024 11:30:00:000,525365.3021,7499732.586
T137,06 Jun 2024 11:30:25:000,525410.979,7499732.511
T137,06 Jun 2024 11:30:50:000,525405.2189,7499701.773
T137,06 Jun 2024 11:31:15:000,525408.0636,7499695.619
T137,06 Jun 2024 11:31:39:000,525408.0636,7499695.619
T137,06 Jun 2024 11:32:04:000,525408.0687,7499698.693
T137,06 Jun 2024 11:32:29:000,525390.9651,7499714.095
T137,06 Jun 2024 11:32:54:000,525279.7835,7499809.597
T137,06 Jun 2024 11:33:18:000,525242.9667,7499991.07
T137,06 Jun 2024 11:33:43:000,525497.1448,7500049.075
T137,06 Jun 2024 11:34:08:000,525713.9714,7499962.622
T137,06 Jun 2024 11:34:33:000,525747.9227,7499778.077
T137,06 Jun 2024 11:34:57:000,525836.1601,7499621.114
T137,06 Jun 2024 11:35:22:000,526084.7439,7499749.839
T137,06 Jun 2024 11:35:48:000,526373.4726,7499979.961
T137,06 Jun 2024 11:36:12:000,526493.5501,7500081.224
T137,06 Jun 2024 11:36:38:000,526476.7313,7500262.667
T137,06 Jun 2024 11:37:02:000,526531.4648,7500548.53
T137,06 Jun 2024 11:37:27:000,526491.9692,7500825.331
T137,06 Jun 2024 11:37:52:000,526389.3829,7500939.274
T137,06 Jun 2024 11:38:17:000,526375.1288,7500951.597
T137,06 Jun 2024 11:38:42:000,526369.4239,7500954.682
T137,06 Jun 2024 11:39:07:000,526386.7219,7501053.046
T137,06 Jun 2024 11:39:32:000,526561.0225,7501135.768
T137,06 Jun 2024 11:39:57:000,526863.6862,7501150.619
T137,06 Jun 2024 11:40:22:000,527223.4844,7501183.813
T137,06 Jun 2024 11:40:47:000,527606.1633,7501238.482
T137,06 Jun 2024 11:41:13:000,527891.7605,7501287.166
T137,06 Jun 2024 11:41:37:000,527989.162,7501468.404
T137,06 Jun 2024 11:42:02:000,528200.52,7501511.067
T137,06 Jun 2024 11:42:27:000,528374.7229,7501532.272
T137,06 Jun 2024 11:42:53:000,528523.2299,7501553.523
T137,06 Jun 2024 11:43:17:000,528623.1485,7501547.188
T137,06 Jun 2024 11:43:43:000,528683.078,7501531.703
T137,06 Jun 2024 11:44:08:000,528782.9564,7501503.844
T137,06 Jun 2024 11:44:33:000,528862.7682,7501432.975
T137,06 Jun 2024 11:44:59:000,528879.9564,7501463.691
T137,06 Jun 2024 11:45:24:000,528908.5306,7501475.937
T137,06 Jun 2024 11:45:50:000,528908.5306,7501475.937
T137,06 Jun 2024 11:46:15:000,528908.5306,7501475.937
T137,06 Jun 2024 11:46:40:000,528908.5306,7501475.937
T137,06 Jun 2024 11:47:06:000,528908.5306,7501475.937
T137,06 Jun 2024 11:47:33:000,528908.5306,7501475.937
T137,06 Jun 2024 11:48:00:000,528908.5306,7501475.937
T137,06 Jun 2024 11:48:26:000,528908.5306,7501475.937
T137,06 Jun 2024 11:48:51:000,528808.6011,7501476.123
T137,06 Jun 2024 11:49:17:000,528703.0126,7501503.993
T137,06 Jun 2024 11:49:42:000,528597.4124,7501525.712
T137,06 Jun 2024 11:50:08:000,528494.6218,7501522.827
T137,06 Jun 2024 11:50:34:000,528406.0899,7501510.691
T137,06 Jun 2024 11:50:59:000,528317.5637,7501501.629
T137,06 Jun 2024 11:51:26:000,528223.3387,7501498.726
T137,06 Jun 2024 11:51:52:000,528037.7048,7501471.391
T137,06 Jun 2024 11:52:16:000,527951.7731,7501317.806
T137,06 Jun 2024 11:52:41:000,527743.1963,7501232.087
T137,06 Jun 2024 11:53:06:000,527414.7799,7501186.55
T137,06 Jun 2024 11:53:31:000,527077.8002,7501141.022
T137,06 Jun 2024 11:53:56:000,526757.9955,7501120.054
T137,06 Jun 2024 11:54:21:000,526569.5455,7501111.155
T137,06 Jun 2024 11:54:46:000,526421.0245,7501077.586
T137,06 Jun 2024 11:55:11:000,526312.5847,7501108.519
T137,06 Jun 2024 11:55:36:000,526141.3849,7501170.305
T137,06 Jun 2024 11:56:01:000,525961.7114,7501287.45
T137,06 Jun 2024 11:56:26:000,525810.5093,7501358.424
T137,06 Jun 2024 11:56:50:000,525733.6259,7501481.544
T137,06 Jun 2024 11:57:15:000,525773.7615,7501579.871
T137,06 Jun 2024 11:57:40:000,525765.3803,7501690.578
T137,06 Jun 2024 11:58:05:000,525771.2443,7501782.812
T137,06 Jun 2024 11:58:29:000,525780.1478,7501985.734
T137,06 Jun 2024 11:58:54:000,525714.825,7502194.93
T137,06 Jun 2024 11:59:19:000,525678.0228,7502385.629
T137,06 Jun 2024 11:59:44:000,525672.506,7502502.48
T138,06 Jun 2024 11:00:18:000,522071.2459,7502016.061
T138,06 Jun 2024 11:00:43:000,522071.2459,7502016.061
T138,06 Jun 2024 11:01:08:000,522071.2459,7502016.061
T138,06 Jun 2024 11:01:34:000,522071.2459,7502016.061
T138,06 Jun 2024 11:01:59:000,522071.2459,7502016.061
T138,06 Jun 2024 11:02:25:000,522071.2459,7502016.061
T138,06 Jun 2024 11:02:51:000,522071.2459,7502016.061
T138,06 Jun 2024 11:03:17:000,522071.2459,7502016.061
T138,06 Jun 2024 11:03:43:000,522071.2459,7502016.061
T138,06 Jun 2024 11:04:08:000,522071.2459,7502016.061
T138,06 Jun 2024 11:04:32:000,522071.2459,7502016.061
