T135,07 Jun 2024 12:00:12:000,517594.475522332,7499703.37711452
T135,07 Jun 2024 12:00:37:000,517594.475522332,7499703.37711452
T135,07 Jun 2024 12:01:03:000,517597.312925336,7499687.99985337
T135,07 Jun 2024 12:01:29:000,517608.645071814,7499611.11676877
T135,07 Jun 2024 12:01:53:000,517639.956997664,7499531.13620714
T135,07 Jun 2024 12:02:19:000,517716.986688884,7499488.00128279
T135,07 Jun 2024 12:02:43:000,517802.608366634,7499469.45462132
T135,07 Jun 2024 12:03:10:000,517908.25915175,7499490.85696362
T135,07 Jun 2024 12:03:37:000,517999.657770089,7499530.72394865
T135,07 Jun 2024 12:04:02:000,518073.92821175,7499570.61031063
T135,07 Jun 2024 12:04:27:000,518111.133437823,7499650.51207436
T135,07 Jun 2024 12:04:52:000,518162.613077299,7499730.39706699
T135,07 Jun 2024 12:05:18:000,518208.394420053,7499819.51298426
T135,07 Jun 2024 12:05:44:000,518316.816035491,7499767.11382037
T135,07 Jun 2024 12:06:09:000,518396.725287166,7499745.49576426
T135,07 Jun 2024 12:06:34:000,518479.540308518,7499766.92117238
T135,07 Jun 2024 12:07:00:000,518573.734393713,7499754.50962797
T135,07 Jun 2024 12:07:26:000,518685.042376862,7499729.77769324
T135,07 Jun 2024 12:07:51:000,518790.785442143,7499824.96925747
T135,07 Jun 2024 12:08:16:000,518745.312328196,7499994.13869455
T135,07 Jun 2024 12:08:41:000,518602.790505943,7500178.7985075
T135,07 Jun 2024 12:09:06:000,518366.045520225,7500357.41898891
T135,07 Jun 2024 12:09:30:000,518263.459837278,7500520.50467661
T135,07 Jun 2024 12:09:56:000,518132.135617767,7500523.73324555
T135,07 Jun 2024 12:10:23:000,517966.605205085,7500573.12236781
T135,07 Jun 2024 12:10:49:000,517863.752369095,7500508.6699471
T135,07 Jun 2024 12:11:15:000,517732.336987977,7500431.95020166
T135,07 Jun 2024 12:11:41:000,517718.219983161,7500570.33262401
T135,07 Jun 2024 12:12:07:000,517846.760326145,7500628.60693717
T135,07 Jun 2024 12:12:32:000,517966.885957002,7500816.03176333
T135,07 Jun 2024 12:12:57:000,518032.665274302,7500914.34938534
T135,07 Jun 2024 12:13:24:000,518029.824514647,7500926.65190381
T135,07 Jun 2024 12:13:49:000,518032.7009453,7500945.09740151
T135,07 Jun 2024 12:14:15:000,518032.7009453,7500945.09740151
T135,07 Jun 2024 12:14:40:000,518026.976618518,7500932.80481839
T135,07 Jun 2024 12:15:06:000,518021.252300913,7500920.51223294
T135,07 Jun 2024 12:15:32:000,518021.252300913,7500920.51223294
T135,07 Jun 2024 12:15:58:000,518021.252300913,7500920.51223294
T135,07 Jun 2024 12:16:23:000,518021.252300913,7500920.51223294
T135,07 Jun 2024 12:16:49:000,518021.252300913,7500920.51223294
T135,07 Jun 2024 12:17:15:000,518021.252300913,7500920.51223294
