T118,13 Jun 2024 14:00:16:000,526517.823046977,7502584.07464682
T118,13 Jun 2024 14:00:41:000,526335.081554121,7502584.38668375
T118,13 Jun 2024 14:01:05:000,526120.90541987,7502569.37561837
T118,13 Jun 2024 14:01:30:000,525889.58230343,7502545.16584743
T118,13 Jun 2024 14:01:55:000,525701.084679701,7502517.80674617
T118,13 Jun 2024 14:02:20:000,525698.00986945,7502385.59538592
T118,13 Jun 2024 14:02:44:000,525740.522346798,7502194.88702411
T118,13 Jun 2024 14:03:09:000,525800.165123532,7502004.14995803
T118,13 Jun 2024 14:03:34:000,525794.02938416,7501748.95148971
T118,13 Jun 2024 14:03:59:000,525796.623214416,7501592.13214997
T118,13 Jun 2024 14:04:24:000,525762.177166995,7501481.4965505
T118,13 Jun 2024 14:04:49:000,525807.695193999,7501383.02696034
T118,13 Jun 2024 14:05:13:000,525930.351678388,7501315.17623545
T118,13 Jun 2024 14:05:38:000,526101.517624113,7501231.86875394
T118,13 Jun 2024 14:06:03:000,526306.916397658,7501133.12715958
T118,13 Jun 2024 14:06:28:000,526418.185212274,7501086.81550222
T118,13 Jun 2024 14:06:52:000,526326.593218741,7500951.68010145
T118,13 Jun 2024 14:07:17:000,526092.205849621,7500789.11229337
T118,13 Jun 2024 14:07:42:000,525760.918206641,7500725.09632038
T118,13 Jun 2024 14:08:07:000,525441.053257898,7500661.05441752
T118,13 Jun 2024 14:08:32:000,525152.615600847,7500609.25404042
T118,13 Jun 2024 14:08:57:000,525107.090700612,7500704.64697026
T118,13 Jun 2024 14:09:21:000,525135.915133793,7500873.71458204
T135,13 Jun 2024 13:59:58:000,525924.615727866,7501299.81181646
T135,13 Jun 2024 14:00:24:000,525793.39913791,7501370.7515695
T135,13 Jun 2024 14:00:50:000,525742.206595388,7501490.75419095
T135,13 Jun 2024 14:01:14:000,525770.947333064,7501604.47413842
T135,13 Jun 2024 14:01:40:000,525768.35323756,7501761.29347144
T135,13 Jun 2024 14:02:06:000,525765.989399564,7502056.47853456
T135,13 Jun 2024 14:02:32:000,525680.842370627,7502364.10026312
T135,13 Jun 2024 14:02:57:000,525672.505950332,7502502.48016076
T135,13 Jun 2024 14:03:24:000,525806.80853433,7502563.75287305
T135,13 Jun 2024 14:03:49:000,525983.85975822,7502575.75588832
T135,13 Jun 2024 14:04:16:000,526240.886749815,7502602.99548164
T135,13 Jun 2024 14:04:42:000,526509.304441676,7502611.76245374
T135,13 Jun 2024 14:05:08:000,526849.020658976,7502571.20436018
T135,13 Jun 2024 14:05:34:000,527100.193067036,7502515.42006221
T135,13 Jun 2024 14:06:00:000,527148.463801702,7502361.59532451
T135,13 Jun 2024 14:06:26:000,527279.590487599,7502238.37256618
T135,13 Jun 2024 14:06:51:000,527439.414800365,7502198.11748367
T135,13 Jun 2024 14:07:17:000,527579.289853701,7502179.41993394
T135,13 Jun 2024 14:07:42:000,527490.645636343,7502105.78242587
T135,13 Jun 2024 14:08:07:000,527507.476409297,7501936.63828809
T135,13 Jun 2024 14:08:33:000,527458.752182885,7501832.1814989
T135,13 Jun 2024 14:08:58:000,527353.109930054,7501832.3686497
T135,13 Jun 2024 14:09:24:000,527353.109930054,7501832.3686497
T136,13 Jun 2024 14:00:07:000,518469.290493522,7500750.87191565
T136,13 Jun 2024 14:00:32:000,518457.910689291,7500784.7083059
T136,13 Jun 2024 14:00:57:000,518457.914341685,7500787.78310774
T136,13 Jun 2024 14:01:23:000,518457.914341685,7500787.78310774
T136,13 Jun 2024 14:01:50:000,518452.186081454,7500772.41588
T136,13 Jun 2024 14:02:15:000,518409.255457852,7500683.29741375
T136,13 Jun 2024 14:02:40:000,518414.837892113,7500575.67256419
T136,13 Jun 2024 14:03:05:000,518554.496060355,7500378.71876705
T136,13 Jun 2024 14:03:29:000,518714.260786074,7500286.28292339
