T118,10 Jun 2024 11:00:11:000,517637.077817733,7499509.6157979
T118,10 Jun 2024 11:00:37:000,517594.371156431,7499611.13292496
T118,10 Jun 2024 11:01:02:000,517577.346720657,7499703.39648474
T118,10 Jun 2024 11:01:28:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:01:54:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:02:18:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:02:43:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:03:08:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:03:34:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:03:58:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:04:24:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:04:50:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:05:15:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:05:40:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:06:05:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:06:30:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:06:55:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:07:20:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:07:45:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:08:10:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:08:36:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:09:01:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:09:26:000,517577.381475192,7499734.14454592
T118,10 Jun 2024 11:09:51:000,517577.384950653,7499737.21935198
T118,10 Jun 2024 11:10:17:000,517594.552058145,7499771.02284745
T118,10 Jun 2024 11:10:42:000,517594.555537062,7499774.09765337
T118,10 Jun 2024 11:11:09:000,517594.555537062,7499774.09765337
T118,10 Jun 2024 11:11:34:000,517608.84701325,7499789.45552604
T118,10 Jun 2024 11:11:59:000,517617.414945684,7499792.52063144
T118,10 Jun 2024 11:12:24:000,517660.261643442,7499813.99569774
T118,10 Jun 2024 11:12:50:000,517683.079230098,7499795.52090803
T118,10 Jun 2024 11:13:16:000,517683.079230098,7499795.52090803
T118,10 Jun 2024 11:13:41:000,517683.079230098,7499795.52090803
T118,10 Jun 2024 11:14:06:000,517683.079230098,7499795.52090803
T118,10 Jun 2024 11:14:31:000,517683.079230098,7499795.52090803
T118,10 Jun 2024 11:14:57:000,517683.079230098,7499795.52090803
T118,10 Jun 2024 11:15:23:000,517683.079230098,7499795.52090803
T118,10 Jun 2024 11:15:48:000,517688.806354129,7499810.88844266
