T118,11 Jun 2024 10:00:17:000,517913.469912049,7501535.59776253
T118,11 Jun 2024 10:00:42:000,517913.469912049,7501535.59776253
T118,11 Jun 2024 10:01:06:000,517913.469912049,7501535.59776253
T118,11 Jun 2024 10:01:31:000,517913.469912049,7501535.59776253
T118,11 Jun 2024 10:01:56:000,517913.469912049,7501535.59776253
T118,11 Jun 2024 10:02:21:000,517913.469912049,7501535.59776253
T118,11 Jun 2024 10:02:46:000,517913.469912049,7501535.59776253
T118,11 Jun 2024 10:03:10:000,517913.469912049,7501535.59776253
T118,11 Jun 2024 10:03:35:000,517927.681788744,7501480.23491056
T118,11 Jun 2024 10:04:00:000,517873.367125776,7501421.87617933
T118,11 Jun 2024 10:04:25:000,517781.996239699,7501415.83135211
T118,11 Jun 2024 10:04:49:000,517716.423097516,7501498.92592148
T118,11 Jun 2024 10:05:14:000,517590.765858652,7501471.39535913
T118,11 Jun 2024 10:05:39:000,517556.414038664,7501391.48927592
T118,11 Jun 2024 10:06:05:000,517604.832624071,7501286.89118078
T118,11 Jun 2024 10:06:31:000,517516.203443489,7501179.37310307
T118,11 Jun 2024 10:06:58:000,517644.521324964,7501037.78698501
T118,11 Jun 2024 10:07:24:000,517735.626839753,7500813.22250283
T118,11 Jun 2024 10:07:50:000,517729.562693866,7500502.6739361
T118,11 Jun 2024 10:08:17:000,517815.193551312,7500487.20201579
T118,11 Jun 2024 10:08:45:000,517983.749207074,7500585.40177158
T118,11 Jun 2024 10:09:12:000,518149.286877811,7500542.16207041
T118,11 Jun 2024 10:09:40:000,518277.759912022,7500542.01151491
T118,11 Jun 2024 10:10:07:000,518408.832922975,7500326.62028466
T118,11 Jun 2024 10:10:35:000,518662.709922901,7500151.05337596
T118,11 Jun 2024 10:11:02:000,518776.827210434,7500086.34489838
T118,11 Jun 2024 10:11:30:000,518919.499613754,7500027.75043241
T118,11 Jun 2024 10:11:57:000,519247.625609407,7499879.75645175
T118,11 Jun 2024 10:12:25:000,519627.345530078,7499900.80480201
T118,11 Jun 2024 10:12:52:000,520018.493782709,7499927.97862184
T118,11 Jun 2024 10:13:19:000,520195.465932314,7499906.22569924
T118,11 Jun 2024 10:13:44:000,520223.910128532,7499826.24362139
T118,11 Jun 2024 10:14:09:000,520375.260115194,7499859.86855321
T118,11 Jun 2024 10:14:33:000,520506.476574414,7499779.75066489
T118,11 Jun 2024 10:14:58:000,520623.462623965,7499733.4734733
T118,11 Jun 2024 10:15:23:000,520626.321516373,7499736.54448272
T118,11 Jun 2024 10:15:48:000,520626.321516373,7499736.54448272
T118,11 Jun 2024 10:16:12:000,520626.321516373,7499736.54448272
T118,11 Jun 2024 10:16:37:000,520626.321516373,7499736.54448272
T118,11 Jun 2024 10:17:02:000,520626.321516373,7499736.54448272
T118,11 Jun 2024 10:17:27:000,520626.321516373,7499736.54448272
T118,11 Jun 2024 10:17:51:000,520626.321516373,7499736.54448272
T118,11 Jun 2024 10:18:16:000,520626.321516373,7499736.54448272
T118,11 Jun 2024 10:18:41:000,520626.321516373,7499736.54448272
T118,11 Jun 2024 10:19:06:000,520626.321516373,7499736.54448272
T118,11 Jun 2024 10:19:30:000,520626.321516373,7499736.54448272
T118,11 Jun 2024 10:19:55:000,520643.540350428,7499804.16739254
T118,11 Jun 2024 10:20:20:000,520640.75097894,7499853.36805265
T118,11 Jun 2024 10:20:45:000,520683.585684236,7499862.53543735
T118,11 Jun 2024 10:21:09:000,520689.307642571,7499871.75223592
T118,11 Jun 2024 10:21:34:000,520689.307642571,7499871.75223592
T118,11 Jun 2024 10:21:59:000,520689.307642571,7499871.75223592
T118,11 Jun 2024 10:22:24:000,520689.307642571,7499871.75223592
T118,11 Jun 2024 10:22:48:000,520689.307642571,7499871.75223592
T118,11 Jun 2024 10:23:13:000,520689.307642571,7499871.75223592
T118,11 Jun 2024 10:23:38:000,520660.661069914,7499797.99498529
T118,11 Jun 2024 10:24:03:000,520631.98615196,7499702.71404463
T118,11 Jun 2024 10:24:27:000,520529.266266132,7499742.8228159
T118,11 Jun 2024 10:24:52:000,520426.602506199,7499825.97815422
T118,11 Jun 2024 10:25:17:000,520266.712385751,7499810.81373969
T118,11 Jun 2024 10:25:42:000,520189.640261595,7499817.06381168
T118,11 Jun 2024 10:26:06:000,520172.603256126,7499887.80657731
T118,11 Jun 2024 10:26:31:000,520075.570723262,7499912.53085956
T118,11 Jun 2024 10:26:56:000,519801.482699447,7499894.43405969
T118,11 Jun 2024 10:27:21:000,519461.714921714,7499861.04076807
T118,11 Jun 2024 10:27:46:000,519327.484383324,7499818.16108439
T118,11 Jun 2024 10:28:11:000,519404.345542626,7499642.80107991
T118,11 Jun 2024 10:28:38:000,519392.504004591,7499304.58670742
T118,11 Jun 2024 10:29:04:000,519178.133830425,7499089.61610199
T118,11 Jun 2024 10:29:30:000,518872.536818225,7498970.07272576
T118,11 Jun 2024 10:29:57:000,518521.255659649,7498838.27849769
T118,11 Jun 2024 10:30:22:000,518204.243114319,7498712.58571645
T118,11 Jun 2024 10:30:48:000,517990.100705226,7498672.86243967
T118,11 Jun 2024 10:31:15:000,517933.107851117,7498759.02306046
