Truck,Timestamp,X,Y
T137,06 Jun 2024 16:08:11:000,526355.4001,7501102.297
T137,06 Jun 2024 16:08:37:000,526269.6596,7501050.171
T137,06 Jun 2024 16:09:02:000,526092.6569,7501056.62
T137,06 Jun 2024 16:09:27:000,525932.8307,7501090.711
T137,06 Jun 2024 16:09:52:000,525830.1923,7501176.977
T137,06 Jun 2024 16:10:16:000,525658.8828,7501174.188
T137,06 Jun 2024 16:10:41:000,525596.0712,7501174.292
T137,06 Jun 2024 16:11:06:000,525590.361,7501174.301
T137,06 Jun 2024 16:11:31:000,525556.0646,7501152.834
T137,06 Jun 2024 16:11:55:000,525556.0646,7501152.834
T137,06 Jun 2024 16:12:20:000,525556.0646,7501152.834
T137,06 Jun 2024 16:12:45:000,525556.0646,7501152.834
T137,06 Jun 2024 16:13:11:000,525556.0646,7501152.834
T137,06 Jun 2024 16:13:35:000,525556.0646,7501152.834
T137,06 Jun 2024 16:14:00:000,525556.0646,7501152.834
T137,06 Jun 2024 16:14:25:000,525556.0646,7501152.834
T137,06 Jun 2024 16:14:50:000,525556.0646,7501152.834
T137,06 Jun 2024 16:15:14:000,525556.0646,7501152.834
T137,06 Jun 2024 16:15:40:000,525556.0646,7501152.834
T137,06 Jun 2024 16:16:05:000,525556.0646,7501152.834
T137,06 Jun 2024 16:16:30:000,525556.0646,7501152.834
T137,06 Jun 2024 16:16:55:000,525556.0646,7501152.834
T137,06 Jun 2024 16:17:20:000,525556.0646,7501152.834
T137,06 Jun 2024 16:17:45:000,525556.0646,7501152.834
T137,06 Jun 2024 16:18:10:000,525556.0646,7501152.834
T137,06 Jun 2024 16:18:35:000,525556.0646,7501152.834
T137,06 Jun 2024 16:18:59:000,525556.0646,7501152.834
T137,06 Jun 2024 16:19:24:000,525556.0646,7501152.834
T137,06 Jun 2024 16:19:49:000,525556.0646,7501152.834
T137,06 Jun 2024 16:20:14:000,525556.0646,7501152.834
T137,06 Jun 2024 16:20:38:000,525556.0646,7501152.834
T137,06 Jun 2024 16:21:03:000,525536.0436,7501131.343
T137,06 Jun 2024 16:21:29:000,525501.6916,7501076.054
T137,06 Jun 2024 16:21:54:000,525495.9815,7501076.063
T137,06 Jun 2024 16:22:19:000,525447.4355,7501069.993
T137,06 Jun 2024 16:22:44:000,525444.5804,7501069.998
T137,06 Jun 2024 16:23:09:000,525444.5804,7501069.998
T137,06 Jun 2024 16:23:34:000,525444.5804,7501069.998
T137,06 Jun 2024 16:23:59:000,525444.5804,7501069.998
T137,06 Jun 2024 16:24:23:000,525444.5804,7501069.998
T137,06 Jun 2024 16:24:48:000,525444.5804,7501069.998
T137,06 Jun 2024 16:25:13:000,525444.5804,7501069.998
T137,06 Jun 2024 16:25:38:000,525444.5804,7501069.998
T137,06 Jun 2024 16:26:02:000,525444.5804,7501069.998
T137,06 Jun 2024 16:26:27:000,525444.5804,7501069.998
T137,06 Jun 2024 16:26:52:000,525444.5804,7501069.998
T137,06 Jun 2024 16:27:17:000,525453.1456,7501069.984
T137,06 Jun 2024 16:27:41:000,525493.2075,7501125.264
T137,06 Jun 2024 16:28:06:000,525556.1204,7501186.657
T137,06 Jun 2024 16:28:32:000,525716.02,7501195.616
T137,06 Jun 2024 16:28:57:000,525890.1643,7501186.102
T137,06 Jun 2024 16:29:21:000,525987.0664,7501084.471
T137,06 Jun 2024 16:29:47:000,526161.1989,7501068.803
T137,06 Jun 2024 16:30:13:000,526252.5554,7501065.574
T137,06 Jun 2024 16:30:37:000,526304.0509,7501126.982
T137,06 Jun 2024 16:31:02:000,526418.2062,7501099.115
T137,06 Jun 2024 16:31:27:000,526360.9165,7500988.519
T137,06 Jun 2024 16:31:52:000,526177.9235,7500828.94
T137,06 Jun 2024 16:32:17:000,525917.9941,7500755.582
T137,06 Jun 2024 16:32:42:000,525892.1911,7500691.054
T137,06 Jun 2024 16:33:06:000,525917.5358,7500481.925
T137,06 Jun 2024 16:33:31:000,525914.4492,7500343.564
T137,06 Jun 2024 16:33:56:000,525917.1908,7500275.913
T137,06 Jun 2024 16:34:21:000,525956.9687,7500162.079
T137,06 Jun 2024 16:34:46:000,525974.1393,7500186.648
T137,06 Jun 2024 16:35:11:000,525985.5537,7500183.554
T137,06 Jun 2024 16:35:36:000,525985.5537,7500183.554
T137,06 Jun 2024 16:36:01:000,525976.9942,7500186.644
T137,06 Jun 2024 16:36:27:000,525891.3938,7500214.46
T137,06 Jun 2024 16:36:52:000,525897.3557,7500365.116
T137,06 Jun 2024 16:37:17:000,525883.4205,7500568.077
T137,06 Jun 2024 16:37:42:000,525863.6567,7500700.327
T137,06 Jun 2024 16:38:07:000,525857.9827,7500721.86
T138,06 Jun 2024 16:00:05:000,526492.443,7501102.063
T138,06 Jun 2024 16:00:30:000,526463.8661,7501086.737
T138,06 Jun 2024 16:00:55:000,526395.3448,7501086.854
T138,06 Jun 2024 16:01:20:000,526306.8746,7501108.529
T138,06 Jun 2024 16:01:46:000,526232.6743,7501127.104
T138,06 Jun 2024 16:02:11:000,526070.1221,7501238.071
T138,06 Jun 2024 16:02:37:000,525898.9301,7501306.004
T138,06 Jun 2024 16:03:02:000,525767.7492,7501398.468
T138,06 Jun 2024 16:03:26:000,525727.8798,7501460.03
T138,06 Jun 2024 16:03:52:000,525776.5143,7501518.37
T138,06 Jun 2024 16:04:16:000,525768.1485,7501638.302
T138,06 Jun 2024 16:04:43:000,525768.2969,7501727.471
T138,06 Jun 2024 16:05:08:000,525779.9686,7501878.117
T138,06 Jun 2024 16:05:33:000,525757.4697,7502084.166
T138,06 Jun 2024 16:05:58:000,525692.1258,7502281.062
T138,06 Jun 2024 16:06:23:000,525678.084,7502422.526
T138,06 Jun 2024 16:06:48:000,525658.2701,7502527.102
T138,06 Jun 2024 16:07:12:000,525501.2272,7502527.362
T138,06 Jun 2024 16:07:37:000,525189.9268,7502484.824
T138,06 Jun 2024 16:08:02:000,524852.8957,7502420.798
T138,06 Jun 2024 16:08:27:000,524518.7325,7502362.909
T138,06 Jun 2024 16:08:51:000,524201.7035,7502304.987
T138,06 Jun 2024 16:09:16:000,523976.0647,7502259.216
T138,06 Jun 2024 16:09:41:000,523661.8859,7502195.128
T138,06 Jun 2024 16:10:06:000,523336.2794,7502124.901
T138,06 Jun 2024 16:10:31:000,523036.3181,7502017.732
T138,06 Jun 2024 16:10:56:000,522802.135,7501981.181
T138,06 Jun 2024 16:11:21:000,522596.5006,7501941.509
T138,06 Jun 2024 16:11:46:000,522402.2704,7501889.52
T138,06 Jun 2024 16:12:11:000,522288.0489,7501880.46
T138,06 Jun 2024 16:12:36:000,522199.7401,7502022.028
T138,06 Jun 2024 16:13:01:000,522137.2147,7502225.054
T138,06 Jun 2024 16:13:26:000,522017.2978,7502228.299
T138,06 Jun 2024 16:13:51:000,521811.7227,7502231.665
T138,06 Jun 2024 16:14:15:000,521691.8057,7502234.908
T138,06 Jun 2024 16:14:40:000,521646.3445,7502394.861
T138,06 Jun 2024 16:15:05:000,521615.1548,7502551.719
T138,06 Jun 2024 16:15:30:000,521586.9396,7502794.668
T138,06 Jun 2024 16:15:55:000,521564.2847,7502929.99
T138,06 Jun 2024 16:16:20:000,521378.9084,7503093.211
T138,06 Jun 2024 16:16:45:000,521104.7996,7503102.811
T138,06 Jun 2024 16:17:10:000,520887.9192,7503201.498
T138,06 Jun 2024 16:17:36:000,520753.6678,7503167.856
T138,06 Jun 2024 16:18:01:000,520465.1584,7503085.219
T138,06 Jun 2024 16:18:27:000,520242.3627,7503030.165
T138,06 Jun 2024 16:18:52:000,520125.3065,7503042.617
T138,06 Jun 2024 16:19:17:000,520096.7642,7503051.878
T138,06 Jun 2024 16:19:42:000,520059.6119,7503027.328
T138,06 Jun 2024 16:20:07:000,520045.3745,7503058.094
T138,06 Jun 2024 16:20:32:000,520036.8281,7503073.479
T138,06 Jun 2024 16:20:57:000,520036.8281,7503073.479
T138,06 Jun 2024 16:21:22:000,520056.7922,7503055.004
T138,06 Jun 2024 16:21:46:000,520190.9932,7503051.756
T138,06 Jun 2024 16:22:11:000,520413.7606,7503085.287
T138,06 Jun 2024 16:22:36:000,520733.6961,7503180.182
T138,06 Jun 2024 16:23:01:000,520867.9641,7503226.123
T138,06 Jun 2024 16:23:25:000,521050.6131,7503152.082
T138,06 Jun 2024 16:23:50:000,521381.7892,7503111.656
T138,06 Jun 2024 16:24:15:000,521584.264,7502923.813
T138,06 Jun 2024 16:24:41:000,521615.3348,7502680.861
T138,06 Jun 2024 16:25:06:000,521671.9907,7502357.928
T138,06 Jun 2024 16:25:31:000,521694.7212,7502277.951
T138,06 Jun 2024 16:25:56:000,521737.503,7502244.068
T138,06 Jun 2024 16:26:21:000,521828.8284,7502213.192
T138,06 Jun 2024 16:26:46:000,521828.8284,7502213.192
T138,06 Jun 2024 16:27:11:000,521828.8284,7502213.192
T138,06 Jun 2024 16:27:36:000,521828.8284,7502213.192
T138,06 Jun 2024 16:28:00:000,521828.8284,7502213.192
T138,06 Jun 2024 16:28:26:000,521843.0094,7502145.526
T138,06 Jun 2024 16:28:52:000,521877.177,7502077.833
T138,06 Jun 2024 16:29:16:000,521871.4622,7502074.766
T138,06 Jun 2024 16:29:41:000,521840.0069,7502040.987
T138,06 Jun 2024 16:30:06:000,521840.0069,7502040.987
T138,06 Jun 2024 16:30:32:000,521840.0069,7502040.987
T138,06 Jun 2024 16:30:57:000,521840.0069,7502040.987
T138,06 Jun 2024 16:31:23:000,521840.0069,7502040.987
T138,06 Jun 2024 16:31:49:000,521840.0069,7502040.987
T138,06 Jun 2024 16:32:14:000,521831.5624,7502127.094
T138,06 Jun 2024 16:32:41:000,521777.4595,7502231.713
T138,06 Jun 2024 16:33:06:000,521743.1876,7502225.611
T138,06 Jun 2024 16:33:32:000,521731.7622,7502222.553
T138,06 Jun 2024 16:33:58:000,521725.9009,7502114.943
T138,06 Jun 2024 16:34:24:000,521540.25,7502072.155
T138,06 Jun 2024 16:34:51:000,521208.9538,7502008.04
T138,06 Jun 2024 16:35:17:000,520863.3719,7501934.714
T138,06 Jun 2024 16:35:42:000,520517.834,7501892.127
T138,06 Jun 2024 16:36:09:000,520229.422,7501864.833
T138,06 Jun 2024 16:36:34:000,519935.3085,7501843.69
T138,06 Jun 2024 16:36:58:000,519723.9965,7501822.436
T138,06 Jun 2024 16:37:23:000,519506.9283,7501764.289
T138,06 Jun 2024 16:37:48:000,519309.8251,7501687.665
T138,06 Jun 2024 16:38:13:000,519064.1673,7501595.725
T147,06 Jun 2024 16:00:17:000,523710.4442,7502207.353
T147,06 Jun 2024 16:00:42:000,523476.2332,7502155.438
T147,06 Jun 2024 16:01:07:000,523264.8796,7502112.709
T147,06 Jun 2024 16:01:31:000,523019.1867,7502017.757
T147,06 Jun 2024 16:01:56:000,522824.9858,7501987.297
T147,06 Jun 2024 16:02:21:000,522627.917,7501947.613
T147,06 Jun 2024 16:02:47:000,522399.4107,7501886.449
T147,06 Jun 2024 16:03:11:000,522282.3429,7501883.543
T147,06 Jun 2024 16:03:37:000,522194.0516,7502037.41
T147,06 Jun 2024 16:04:03:000,522125.8156,7502240.444
T147,06 Jun 2024 16:04:28:000,521988.7451,7502228.34
T147,06 Jun 2024 16:04:53:000,521788.8806,7502231.697
T147,06 Jun 2024 16:05:17:000,521686.1081,7502244.14
T147,06 Jun 2024 16:05:42:000,521637.8215,7502425.621
T147,06 Jun 2024 16:06:07:000,521595.3859,7502708.562
T147,06 Jun 2024 16:06:32:000,521544.3525,7502969.991
T147,06 Jun 2024 16:06:56:000,521330.366,7503093.278
T147,06 Jun 2024 16:07:21:000,521053.431,7503124.405
T147,06 Jun 2024 16:07:46:000,520865.0756,7503201.529
T147,06 Jun 2024 16:08:11:000,520716.5347,7503158.681
T147,06 Jun 2024 16:08:35:000,520419.4553,7503072.98
T147,06 Jun 2024 16:09:00:000,520208.0977,7503030.21
T147,06 Jun 2024 16:09:25:000,520093.9207,7503061.106
T147,06 Jun 2024 16:09:50:000,520096.7801,7503064.177
T147,06 Jun 2024 16:10:14:000,520108.2417,7503094.91
T147,06 Jun 2024 16:10:39:000,520108.2456,7503097.985
T147,06 Jun 2024 16:11:04:000,520119.6315,7503070.297
T147,06 Jun 2024 16:11:29:000,520222.3988,7503048.64
T147,06 Jun 2024 16:11:53:000,520459.4678,7503100.601
T147,06 Jun 2024 16:12:18:000,520767.9738,7503189.36
T147,06 Jun 2024 16:12:43:000,520893.6591,7503223.014
T147,06 Jun 2024 16:13:08:000,521116.2548,7503127.394
T147,06 Jun 2024 16:13:33:000,521444.5875,7503096.195
T147,06 Jun 2024 16:13:58:000,521595.6299,7502883.825
T147,06 Jun 2024 16:14:23:000,521618.1687,7502665.483
T147,06 Jun 2024 16:14:48:000,521640.8013,7502514.786
T147,06 Jun 2024 16:15:12:000,521669.1655,7502379.455
T147,06 Jun 2024 16:15:37:000,521720.367,7502241.017
T147,06 Jun 2024 16:16:02:000,521900.2578,7502246.914
T147,06 Jun 2024 16:16:27:000,522094.4339,7502258.938
T147,06 Jun 2024 16:16:51:000,522177.1181,7502175.8
T147,06 Jun 2024 16:17:17:000,522236.8492,7502015.825
T147,06 Jun 2024 16:17:42:000,522251.2092,7502074.225
T147,06 Jun 2024 16:18:07:000,522222.7626,7502148.061
T147,06 Jun 2024 16:18:32:000,522271.4168,7502227.936
T147,06 Jun 2024 16:18:57:000,522297.2248,7502304.769
T147,06 Jun 2024 16:19:22:000,522345.7823,7502316.999
T147,06 Jun 2024 16:19:47:000,522345.7823,7502316.999
T147,06 Jun 2024 16:20:12:000,522345.7823,7502316.999
T147,06 Jun 2024 16:20:37:000,522345.7823,7502316.999
T147,06 Jun 2024 16:21:02:000,522345.7823,7502316.999
T147,06 Jun 2024 16:21:26:000,522345.7823,7502316.999
T147,06 Jun 2024 16:21:51:000,522345.7823,7502316.999
T147,06 Jun 2024 16:22:16:000,522345.7823,7502316.999
T147,06 Jun 2024 16:22:41:000,522345.7823,7502316.999
T147,06 Jun 2024 16:23:07:000,522345.7823,7502316.999
T147,06 Jun 2024 16:23:32:000,522345.7823,7502316.999
T147,06 Jun 2024 16:23:58:000,522345.7823,7502316.999
T147,06 Jun 2024 16:24:24:000,522345.7823,7502316.999
T147,06 Jun 2024 16:24:51:000,522345.7823,7502316.999
T147,06 Jun 2024 16:25:15:000,522345.7823,7502316.999
T147,06 Jun 2024 16:25:41:000,522345.7823,7502316.999
T147,06 Jun 2024 16:26:06:000,522345.7823,7502316.999
T147,06 Jun 2024 16:26:32:000,522345.7823,7502316.999
T147,06 Jun 2024 16:26:58:000,522345.7823,7502316.999
T147,06 Jun 2024 16:27:22:000,522345.7823,7502316.999
T147,06 Jun 2024 16:27:49:000,522345.7823,7502316.999
T147,06 Jun 2024 16:28:15:000,522351.4929,7502316.99
T147,06 Jun 2024 16:28:40:000,522380.0458,7502316.949
T147,06 Jun 2024 16:29:05:000,522394.2733,7502283.106
T147,06 Jun 2024 16:29:30:000,522394.2689,7502280.031
T147,06 Jun 2024 16:29:56:000,522394.2689,7502280.031
T147,06 Jun 2024 16:30:21:000,522394.2689,7502280.031
T147,06 Jun 2024 16:30:47:000,522394.2689,7502280.031
T147,06 Jun 2024 16:31:12:000,522394.2689,7502280.031
T147,06 Jun 2024 16:31:38:000,522394.2689,7502280.031
T147,06 Jun 2024 16:32:03:000,522394.2689,7502280.031
T147,06 Jun 2024 16:32:28:000,522394.2689,7502280.031
T147,06 Jun 2024 16:32:53:000,522394.2689,7502280.031
T147,06 Jun 2024 16:33:19:000,522394.2689,7502280.031
T147,06 Jun 2024 16:33:45:000,522394.2689,7502280.031
T147,06 Jun 2024 16:34:10:000,522362.7677,7502215.506
T147,06 Jun 2024 16:34:35:000,522308.522,7502218.659
T147,06 Jun 2024 16:35:01:000,522237.0565,7502160.34
T147,06 Jun 2024 16:35:26:000,522282.5904,7502055.732
T147,06 Jun 2024 16:35:52:000,522236.7743,7501963.553
T147,06 Jun 2024 16:36:17:000,522310.9038,7501889.651
T147,06 Jun 2024 16:36:42:000,522365.1438,7501883.424
T147,06 Jun 2024 16:37:07:000,522550.835,7501953.875
T147,06 Jun 2024 16:37:32:000,522807.8771,7502002.696
T147,06 Jun 2024 16:37:57:000,523102.0618,7502066.831
T147,06 Jun 2024 16:38:22:000,523276.3607,7502152.665
T149,06 Jun 2024 16:00:09:000,525444.5703,7501063.848
T149,06 Jun 2024 16:00:34:000,525444.5703,7501063.848
T149,06 Jun 2024 16:00:59:000,525444.5703,7501063.848
T149,06 Jun 2024 16:01:24:000,525444.5703,7501063.848
T149,06 Jun 2024 16:01:50:000,525444.5703,7501063.848
T149,06 Jun 2024 16:02:16:000,525461.7158,7501073.045
T149,06 Jun 2024 16:02:40:000,525510.3784,7501149.835
T149,06 Jun 2024 16:03:05:000,525607.5271,7501195.796
T149,06 Jun 2024 16:03:31:000,525721.7301,7501195.607
T149,06 Jun 2024 16:03:56:000,525878.7542,7501192.27
T149,06 Jun 2024 16:04:21:000,525972.7963,7501087.569
T149,06 Jun 2024 16:04:46:000,526141.2187,7501071.912
T149,06 Jun 2024 16:05:11:000,526235.4199,7501062.528
T149,06 Jun 2024 16:05:36:000,526235.4199,7501062.528
T149,06 Jun 2024 16:06:01:000,526235.4199,7501062.528
T149,06 Jun 2024 16:06:26:000,526241.13,7501062.518
T149,06 Jun 2024 16:06:51:000,526272.5721,7501083.989
T149,06 Jun 2024 16:07:16:000,526272.5825,7501090.138
T149,06 Jun 2024 16:07:41:000,526281.1843,7501111.647
T149,06 Jun 2024 16:08:06:000,526398.2365,7501108.373
T149,06 Jun 2024 16:08:31:000,526383.7987,7501013.079
T149,06 Jun 2024 16:08:56:000,526229.371,7500862.676
T149,06 Jun 2024 16:09:20:000,525955.1245,7500764.744
T149,06 Jun 2024 16:09:45:000,525886.5172,7500712.588
T149,06 Jun 2024 16:10:10:000,525911.9289,7500543.431
T149,06 Jun 2024 16:10:35:000,525914.4492,7500343.564
T149,06 Jun 2024 16:10:59:000,525925.6783,7500229.777
T149,06 Jun 2024 16:11:24:000,525942.7252,7500180.552
T149,06 Jun 2024 16:11:49:000,525942.7252,7500180.552
T149,06 Jun 2024 16:12:14:000,525945.5801,7500180.547
T149,06 Jun 2024 16:12:38:000,525945.5698,7500174.397
T149,06 Jun 2024 16:13:03:000,525962.6062,7500119.022
T149,06 Jun 2024 16:13:28:000,525982.6265,7500140.512
T149,06 Jun 2024 16:13:53:000,525988.3363,7500140.502
T149,06 Jun 2024 16:14:17:000,525985.4814,7500140.507
T149,06 Jun 2024 16:14:42:000,525959.7926,7500143.625
T149,06 Jun 2024 16:15:07:000,525857.1607,7500229.892
T149,06 Jun 2024 16:15:32:000,525905.9719,7500395.85
T149,06 Jun 2024 16:15:56:000,525874.9584,7500629.587
T149,06 Jun 2024 16:16:21:000,525886.6097,7500767.934
T149,06 Jun 2024 16:16:46:000,526077.9619,7500807.585
T149,06 Jun 2024 16:17:11:000,526240.8484,7500896.479
T149,06 Jun 2024 16:17:36:000,526243.7086,7500899.549
T149,06 Jun 2024 16:18:01:000,526243.7086,7500899.549
T149,06 Jun 2024 16:18:26:000,526243.7086,7500899.549
T149,06 Jun 2024 16:18:51:000,526243.7086,7500899.549
T149,06 Jun 2024 16:19:16:000,526249.4239,7500902.614
T149,06 Jun 2024 16:19:41:000,526258.0098,7500914.899
T149,06 Jun 2024 16:20:05:000,526263.7251,7500917.964
T149,06 Jun 2024 16:20:30:000,526263.7251,7500917.964
T149,06 Jun 2024 16:20:55:000,526263.7251,7500917.964
T149,06 Jun 2024 16:21:20:000,526289.4674,7500945.594
T149,06 Jun 2024 16:21:45:000,526378.141,7501043.837
T149,06 Jun 2024 16:22:10:000,526543.8868,7501132.722
T149,06 Jun 2024 16:22:34:000,526840.8403,7501147.584
T149,06 Jun 2024 16:22:59:000,527166.3667,7501174.689
T149,06 Jun 2024 16:23:25:000,527411.9684,7501211.154
T149,06 Jun 2024 16:23:49:000,527437.8114,7501294.128
T149,06 Jun 2024 16:24:14:000,527363.7366,7501383.428
T149,06 Jun 2024 16:24:39:000,527201.1034,7501445.211
T149,06 Jun 2024 16:25:04:000,527144.1465,7501528.331
T149,06 Jun 2024 16:25:28:000,527152.7767,7501565.214
T149,06 Jun 2024 16:25:53:000,527155.6373,7501568.283
T149,06 Jun 2024 16:26:18:000,527155.6427,7501571.358
T149,06 Jun 2024 16:26:42:000,527252.7935,7501614.235
T149,06 Jun 2024 16:27:07:000,527349.8688,7501614.063
T149,06 Jun 2024 16:27:32:000,527349.8688,7501614.063
T149,06 Jun 2024 16:27:57:000,527349.8688,7501614.063
T149,06 Jun 2024 16:28:21:000,527347.0136,7501614.068
T149,06 Jun 2024 16:28:46:000,527321.3607,7501638.712
