T118,11 Jun 2024 11:00:18:000,520689.311742734,7499874.82703963
T118,11 Jun 2024 11:00:43:000,520689.311742734,7499874.82703963
T118,11 Jun 2024 11:01:07:000,520689.311742734,7499874.82703963
T118,11 Jun 2024 11:01:32:000,520680.714461551,7499850.24002779
T118,11 Jun 2024 11:01:57:000,520654.861384366,7499730.35689705
T118,11 Jun 2024 11:02:22:000,520540.673281724,7499733.583291
T118,11 Jun 2024 11:02:47:000,520426.602506199,7499825.97815422
T118,11 Jun 2024 11:03:12:000,520266.712385751,7499810.81373969
T118,11 Jun 2024 11:03:39:000,520189.644261457,7499820.13861584
T118,11 Jun 2024 11:04:03:000,520172.615245458,7499897.03098903
T118,11 Jun 2024 11:04:28:000,520255.477708955,7499952.26962704
T118,11 Jun 2024 11:04:54:000,520503.87366157,7499970.39227241
T118,11 Jun 2024 11:05:19:000,520829.45029482,7500062.20286736
T118,11 Jun 2024 11:05:45:000,521169.32203283,7500166.28626365
T118,11 Jun 2024 11:06:11:000,521477.700753344,7500202.75998199
T118,11 Jun 2024 11:06:37:000,521766.083703808,7500230.03115032
T118,11 Jun 2024 11:07:03:000,522011.596129281,7500223.5349284
T118,11 Jun 2024 11:07:28:000,522217.161856985,7500232.46611588
T118,11 Jun 2024 11:07:54:000,522228.57262927,7500226.30014159
T118,11 Jun 2024 11:08:20:000,522208.495847564,7500161.75794503
T118,11 Jun 2024 11:08:45:000,522197.005865488,7500112.57746725
T118,11 Jun 2024 11:09:13:000,522194.146588021,7500109.50675265
T118,11 Jun 2024 11:09:39:000,522197.010268255,7500115.65226942
T118,11 Jun 2024 11:10:06:000,522197.085115344,7500167.92390479
T118,11 Jun 2024 11:10:32:000,522091.506926673,7500204.97241571
T118,11 Jun 2024 11:10:57:000,521928.778052037,7500205.20343926
T118,11 Jun 2024 11:11:24:000,521857.414406635,7500211.45382406
T118,11 Jun 2024 11:11:50:000,521831.720362898,7500211.49002377
T118,11 Jun 2024 11:12:14:000,521777.47306282,7500208.49150186
T118,11 Jun 2024 11:12:39:000,521748.919817918,7500205.45677008
T118,11 Jun 2024 11:13:04:000,521700.382339773,7500202.44996535
T118,11 Jun 2024 11:13:29:000,521491.949646746,7500184.29139298
T118,11 Jun 2024 11:13:53:000,521229.253584094,7500150.83031071
T118,11 Jun 2024 11:14:19:000,520863.692147369,7500049.85762121
T118,11 Jun 2024 11:14:43:000,520503.841158092,7499945.79384438
T118,11 Jun 2024 11:15:08:000,520232.610883471,7499930.77579209
T118,11 Jun 2024 11:15:33:000,520203.962397207,7499853.94288559
T118,11 Jun 2024 11:15:58:000,520269.59933241,7499835.40844412
T118,11 Jun 2024 11:16:22:000,520455.150727845,7499825.94054899
T118,11 Jun 2024 11:16:48:000,520580.636472182,7499730.45552718
T118,11 Jun 2024 11:17:13:000,520637.814354992,7499791.8757721
T118,11 Jun 2024 11:17:37:000,520640.742798109,7499847.21844504
T118,11 Jun 2024 11:18:02:000,520672.158175077,7499856.40104864
T118,11 Jun 2024 11:18:27:000,520689.311742734,7499874.82703963
T118,11 Jun 2024 11:18:52:000,520689.311742734,7499874.82703963
T118,11 Jun 2024 11:19:16:000,520689.311742734,7499874.82703963
T118,11 Jun 2024 11:19:41:000,520689.311742734,7499874.82703963
T118,11 Jun 2024 11:20:06:000,520689.311742734,7499874.82703963
T118,11 Jun 2024 11:20:31:000,520672.12949805,7499834.877422
T118,11 Jun 2024 11:20:55:000,520651.990209357,7499718.06148022
T118,11 Jun 2024 11:21:20:000,520523.560719727,7499745.90517303
T118,11 Jun 2024 11:21:45:000,520412.336484454,7499832.14654488
T118,11 Jun 2024 11:22:09:000,520255.289095161,7499807.75384352
T118,11 Jun 2024 11:22:34:000,520186.789440315,7499820.14232927
T118,11 Jun 2024 11:22:59:000,520172.619241904,7499900.10579291
T118,11 Jun 2024 11:23:24:000,520264.042246198,7499952.25844664
T118,11 Jun 2024 11:23:49:000,520492.450204642,7499967.33255387
T118,11 Jun 2024 11:24:14:000,520709.492562409,7500022.39094344
T118,11 Jun 2024 11:24:39:000,520995.103272743,7500114.25130659
T118,11 Jun 2024 11:25:04:000,521329.220986828,7500184.51604787
T118,11 Jun 2024 11:25:29:000,521600.478248075,7500214.88868414
T118,11 Jun 2024 11:25:54:000,521871.719237552,7500232.95730806
T118,11 Jun 2024 11:26:19:000,522151.490424332,7500226.41047897
T118,11 Jun 2024 11:26:43:000,522245.710833081,7500232.42517302
T118,11 Jun 2024 11:27:09:000,522214.249678562,7500192.49778347
T118,11 Jun 2024 11:27:33:000,522211.315486917,7500137.15543838
T118,11 Jun 2024 11:27:58:000,522219.840460311,7500109.4699452
T118,11 Jun 2024 11:28:23:000,522219.840460311,7500109.4699452
T118,11 Jun 2024 11:28:48:000,522216.994399171,7500115.62364139
T118,11 Jun 2024 11:29:12:000,522197.063101483,7500152.54989471
T118,11 Jun 2024 11:29:37:000,522131.479811247,7500207.99021056
T118,11 Jun 2024 11:30:02:000,521917.362828376,7500208.29438851
T118,11 Jun 2024 11:30:27:000,521574.754253181,7500193.40083801
T118,11 Jun 2024 11:30:52:000,521312.057852815,7500159.94117629
T118,11 Jun 2024 11:31:17:000,520955.093476749,7500083.55732081
T118,11 Jun 2024 11:31:42:000,520600.930364259,7499964.11409992
T118,11 Jun 2024 11:32:06:000,520226.901199967,7499930.78323449
T118,11 Jun 2024 11:32:31:000,519852.873663117,7499897.44323283
T118,11 Jun 2024 11:32:56:000,519510.258604397,7499870.2042776
T118,11 Jun 2024 11:33:21:000,519270.426116049,7499848.9800844
T118,11 Jun 2024 11:33:46:000,518996.501870886,7499963.08546952
T118,11 Jun 2024 11:34:11:000,518811.070771831,7500074.00423817
T118,11 Jun 2024 11:34:36:000,518756.757729969,7500015.64854243
T118,11 Jun 2024 11:35:01:000,518807.89576443,7499809.57450518
T118,11 Jun 2024 11:35:26:000,518622.2256161,7499720.62867961
T118,11 Jun 2024 11:35:51:000,518459.523753182,7499739.27167538
T118,11 Jun 2024 11:36:16:000,518285.405869764,7499761.0011881
T118,11 Jun 2024 11:36:41:000,518182.618294523,7499748.82253666
T118,11 Jun 2024 11:37:06:000,518108.207007479,7499589.01927841
T118,11 Jun 2024 11:37:31:000,517965.361468546,7499496.94070318
